geneName,genebiotype,entrezid,product,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC413578,protein_coding,413578,U2 snRNP-associated SURP motif-containing protein,223.5501882,0.120596271,0.231107724,0.521818433,0.601796755,0.906811069
LOC413539,protein_coding,413539,insulin-degrading enzyme,208.9347307,0.120594757,0.301556655,0.399907464,0.689224674,0.940216254
LOC409586,protein_coding,409586,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9,161.5001367,0.120376106,0.30756846,0.391379877,0.695516464,0.942361369
LOC410283,protein_coding,410283,transmembrane protein 222,86.0411542,0.12030474,0.339000706,0.354880499,0.722679118,0.949176274
LOC413699,protein_coding,413699,ubiquitin thioesterase trabid,117.2613604,0.120092954,0.30877971,0.388927607,0.6973297,0.943808384
LOC552600,protein_coding,552600,GILT-like protein 1,621.6690915,0.119841306,0.360116421,0.332784898,0.739296659,0.950771309
LOC551174,protein_coding,551174,E3 SUMO-protein ligase PIAS3,110.7356403,0.119832003,0.282517847,0.424157286,0.67145111,0.93281412
LOC552181,protein_coding,552181,EEF1A lysine methyltransferase 2,14.72842665,0.119292773,0.608732475,0.195969129,0.844634329,0.971944832
LOC551039,protein_coding,551039,"dihydrolipoyl dehydrogenase, mitochondrial",514.6144367,0.119253151,0.23770539,0.501684674,0.615889347,0.91055238
LOC412367,protein_coding,412367,"39S ribosomal protein L15, mitochondrial",117.2906694,0.119239749,0.294750411,0.404544811,0.685812133,0.938924176
LOC410385,protein_coding,410385,methionine aminopeptidase 1,346.5101849,0.119198941,0.220922654,0.539550557,0.589507022,0.903552421
LOC100577542,lncRNA,100577542,uncharacterized LOC100577542,1.973102784,0.119071438,1.371493485,0.086818814,0.930815533,0.989547954
LOC724868,protein_coding,724868,40S ribosomal protein S11,3420.699347,0.119048049,0.272027662,0.437632146,0.661652964,0.929606615
LOC726151,protein_coding,726151,"probable 39S ribosomal protein L49, mitochondrial",168.2160239,0.119044971,0.276631161,0.430338254,0.666949604,0.932403939
LOC409569,protein_coding,409569,uncharacterized LOC409569,36.04911638,0.119019206,0.39815602,0.29892605,0.764996471,0.957862624
LOC727534,protein_coding,727534,"ADP-ribose pyrophosphatase, mitochondrial",80.8645928,0.118971855,0.286116978,0.415815432,0.677545066,0.936248492
LOC552486,protein_coding,552486,F-actin-capping protein subunit alpha,478.7533482,0.118966181,0.278863206,0.42661125,0.669662502,0.932559138
LOC409261,protein_coding,409261,glycerol kinase,129.0536876,0.118863821,0.367426959,0.323503265,0.746314136,0.951890079
LOC552671,protein_coding,552671,"cytochrome b-c1 complex subunit 2, mitochondrial",803.8844861,0.118731732,0.241220354,0.492212741,0.622568959,0.913626568
LOC726649,protein_coding,726649,thioredoxin domain-containing protein 15,97.6613927,0.118726003,0.332824362,0.356722693,0.721299416,0.949176274
LOC725527,protein_coding,725527,"cytochrome b-c1 complex subunit Rieske, mitochondrial",11.70856472,0.118631502,0.67150127,0.176666087,0.85977068,0.973032637
LOC551513,protein_coding,551513,citron Rho-interacting kinase,107.1550066,0.118556769,0.333096488,0.355923204,0.721898078,0.949176274
LOC726501,protein_coding,726501,uroporphyrinogen decarboxylase,113.3810776,0.118489185,0.241445228,0.49074975,0.623603455,0.914125116
LOC102656758,protein_coding,102656758,uncharacterized LOC102656758,1.082217684,0.118238087,2.12115992,0.055742184,0.955547193,
LOC726108,protein_coding,726108,E3 ubiquitin-protein ligase MSL2,59.67656561,0.118013386,0.303215812,0.38920591,0.697123832,0.943666395
LOC551591,protein_coding,551591,carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1,134.7734251,0.117914602,0.329593163,0.357758035,0.720524398,0.949176274
LOC413895,protein_coding,413895,bone morphogenetic protein receptor type-2,355.3904056,0.117824604,0.229036265,0.514436455,0.606946877,0.907885542
LOC102654974,lncRNA,102654974,uncharacterized LOC102654974,3.846899277,0.117794395,1.248557434,0.094344395,0.924835585,0.988665494
LOC409414,protein_coding,409414,kinectin,1744.641256,0.117706634,0.182053749,0.646548803,0.517924002,0.875712257
LOC100578215,protein_coding,100578215,N-acetylgalactosaminyltransferase 6,155.8685037,0.117646875,0.335992874,0.350146933,0.72622843,0.949376813
LOC726733,protein_coding,726733,cysteine-rich protein 1,205.5717655,0.117442152,0.349431483,0.336094936,0.736799277,0.950677468
LOC409681,protein_coding,409681,RWD domain-containing protein 1,153.0285672,0.117259466,0.315893749,0.371199071,0.710489265,0.947684357
LOC552274,protein_coding,552274,protein FAM122A,42.23241505,0.117251971,0.435879847,0.269000671,0.787929167,0.962751054
LOC412051,protein_coding,412051,palmitoyltransferase app,79.2805676,0.117147442,0.319144896,0.367066632,0.713569316,0.947684357
LOC408407,protein_coding,408407,translation machinery-associated protein 7 homolog,392.7599749,0.117025901,0.30995244,0.377560831,0.705756867,0.945335198
LOC724617,protein_coding,724617,PP2C-like domain-containing protein CG9801,132.6394814,0.116724902,0.276086739,0.422783441,0.67245327,0.933455824
LOC414004,protein_coding,414004,eukaryotic translation initiation factor 3 subunit A,925.5907527,0.116711524,0.225221466,0.518207814,0.604313284,0.907429506
LOC410083,protein_coding,410083,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1",274.4952886,0.11639106,0.227994262,0.510499952,0.609701248,0.909101636
LOC409292,protein_coding,409292,"probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",257.5816438,0.116273175,0.259282619,0.448441841,0.65383435,0.926596282
LOC410616,protein_coding,410616,xaa-Pro aminopeptidase ApepP,270.5051476,0.116075674,0.268817253,0.431801428,0.665885742,0.931881124
LOC726941,protein_coding,726941,ATP-binding cassette sub-family A member 2,143.9728824,0.11606312,0.299982317,0.386899872,0.698830336,0.944608409
Reck,protein_coding,408485,reversion-inducing-cysteine-rich protein with kazal motifs,81.96400182,0.115568377,0.278453187,0.415037004,0.678114814,0.936444371
LOC724118,protein_coding,724118,mitochondrial fission regulator 2,37.34612028,0.115337315,0.380497724,0.303122221,0.76179672,0.956544055
LOC408594,protein_coding,408594,triple functional domain protein,740.6697928,0.115261181,0.229828888,0.501508675,0.616013174,0.91055238
LOC100578890,protein_coding,100578890,uncharacterized LOC100578890,7.53467709,0.115109344,0.892093528,0.12903282,0.897331679,0.985015523
LOC725587,protein_coding,725587,serine/arginine repetitive matrix protein 5,71.59012596,0.115087054,0.314745333,0.365651344,0.714625257,0.948268353
LOC551785,protein_coding,551785,6-phosphogluconolactonase,250.7134581,0.115013531,0.293806628,0.39145996,0.69545728,0.942361369
LOC411695,protein_coding,411695,proteasome subunit beta type-1,681.6469766,0.114785357,0.236738148,0.484862105,0.627774165,0.916015385
LOC726697,protein_coding,726697,coiled-coil domain-containing protein 137,143.2228592,0.114759851,0.285034579,0.402617293,0.687229786,0.939695897
LOC107964304,protein_coding,107964304,uncharacterized LOC107964304,5.945438278,0.114675505,1.144147333,0.100227918,0.920163382,0.988665494
LOC413014,protein_coding,413014,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,360.6691861,0.114598505,0.301337732,0.380299223,0.703723312,0.945335198
LOC724203,protein_coding,724203,ribosome biogenesis protein BRX1 homolog,74.58305695,0.114279489,0.409326383,0.279189161,0.780099661,0.962586341
LOC552272,protein_coding,552272,40S ribosomal protein S23,5404.444065,0.11426053,0.286107528,0.399362195,0.689626346,0.940216254
LOC410187,protein_coding,410187,esterase E4,32.24382234,0.114065454,0.501217991,0.227576535,0.819975464,0.966617563
LOC726832,protein_coding,726832,uncharacterized LOC726832,18.66840847,0.113847623,0.573012432,0.198682641,0.842511004,0.971823727
LOC550973,protein_coding,550973,myosin regulatory light chain sqh,782.5460304,0.113800397,0.264781341,0.429790092,0.667348341,0.932406872
LOC408431,protein_coding,408431,LIM domain-containing protein jub,240.1326147,0.113565918,0.260862676,0.435347516,0.6633102,0.930379752
LOC412529,protein_coding,412529,tyrosine-protein phosphatase corkscrew,273.9958334,0.113459775,0.21518915,0.527256021,0.59801581,0.90526284
LOC726683,protein_coding,726683,myosin-VIIa,409.0728033,0.113360597,0.230435549,0.491940578,0.622761351,0.913626568
LOC408620,protein_coding,408620,RNA-binding protein 42,59.19842834,0.113297417,0.363891816,0.311349176,0.755535187,0.953773925
LOC724151,protein_coding,724151,programmed cell death protein 2,35.22969305,0.113251685,0.442236639,0.256088426,0.797882559,0.964239268
LOC100576547,protein_coding,100576547,"glucose dehydrogenase [FAD, quinone]",233.1722965,0.112963802,0.543262904,0.207935792,0.835279102,0.970832812
LOC411575,protein_coding,411575,tau-tubulin kinase homolog Asator,205.9900057,0.11271493,0.282722983,0.398676219,0.690131793,0.940216254
LOC412129,protein_coding,412129,protein wings apart-like,277.3484769,0.112659703,0.220883814,0.510040553,0.610023051,0.909101636
LOC100577870,protein_coding,100577870,ras-related protein Rab-35,116.5899502,0.112563788,0.236728858,0.475496688,0.634432993,0.917415896
LOC100576532,protein_coding,100576532,uncharacterized LOC100576532,12.84657702,0.112549735,0.56951138,0.197625086,0.843338406,0.971823727
LOC412076,protein_coding,412076,vacuolar protein-sorting-associated protein 36,69.71564378,0.112503707,0.309262827,0.363780244,0.716022116,0.948652967
LOC102655008,protein_coding,102655008,radial spoke head 10 homolog B,23.19108159,0.112382014,0.432405167,0.259899794,0.79494107,0.96411721
LOC412511,protein_coding,412511,importin subunit alpha-3,644.9495853,0.112246938,0.212867197,0.527309701,0.597978539,0.90526284
LOC726361,protein_coding,726361,ufm1-specific protease 1,217.256956,0.112232617,0.325208363,0.345109874,0.73001177,0.950259955
Cdc37,protein_coding,724675,cell division cycle 37 homolog,261.3120522,0.112058554,0.280999393,0.398785751,0.690051077,0.940216254
LOC726353,protein_coding,726353,uncharacterized LOC726353,2.958702448,0.111880539,1.375955772,0.081311145,0.935194511,0.990044118
LOC412431,protein_coding,412431,thiamine transporter 2,12.89831266,0.111826707,0.691110936,0.161807173,0.871457704,0.977080215
LOC551515,protein_coding,551515,protein real-time,185.2831506,0.111802634,0.232473117,0.480927151,0.630568275,0.916246364
LOC409934,protein_coding,409934,vesicle-associated membrane protein-associated protein B,950.9240298,0.111688462,0.227664233,0.490584142,0.623720605,0.914125116
LOC726378,protein_coding,726378,anaphase-promoting complex subunit 11,9.372227356,0.111665813,0.723857734,0.154264861,0.877400902,0.979789926
LOC724799,protein_coding,724799,(E3-independent) E2 ubiquitin-conjugating enzyme UBE2O,190.5413676,0.111479964,0.249344533,0.447092073,0.654808583,0.927066922
LOC727423,protein_coding,727423,uncharacterized LOC727423,129.7115192,0.11132717,0.456056517,0.244108276,0.807146963,0.964320914
LOC724679,protein_coding,724679,uncharacterized LOC724679,16.21783819,0.11110343,0.722560256,0.153763551,0.877796174,0.979789926
LOC100578703,protein_coding,100578703,uncharacterized LOC100578703,18.43607933,0.11099818,0.639660781,0.173526631,0.862237497,0.974173079
LOC100577220,protein_coding,100577220,regulatory protein MIG1,21.31312971,0.110969394,0.586460242,0.189218955,0.849921212,0.971944832
LOC725516,protein_coding,725516,protein SERAC1,51.13582176,0.110924129,0.333121539,0.33298396,0.739146391,0.950713108
LOC409379,protein_coding,409379,eukaryotic translation initiation factor 4H,578.5111826,0.110684363,0.201428825,0.549496144,0.58266501,0.90221843
LOC552623,protein_coding,552623,vacuolar fusion protein CCZ1 homolog,27.69691262,0.110606816,0.454945823,0.243120852,0.807911778,0.964320914
LOC552457,protein_coding,552457,"glucose dehydrogenase [FAD, quinone]",14.27554797,0.110605973,0.694179446,0.159333403,0.873406205,0.977457831
LOC412128,protein_coding,412128,DENN domain-containing protein 5B,232.0075712,0.110378679,0.322733239,0.342012117,0.732341773,0.950422789
LOC100576894,protein_coding,100576894,"keratin, type II cytoskeletal 74",16.65990949,0.110371986,0.50466221,0.218704678,0.826880105,0.968707095
LOC551854,protein_coding,551854,serine/threonine-protein phosphatase 5,122.3826813,0.109951028,0.306359447,0.358895504,0.719673263,0.949176274
LOC413909,protein_coding,413909,"tyrosine--tRNA ligase, cytoplasmic",594.0958969,0.109929925,0.198766589,0.553060379,0.580222066,0.901986759
LOC727420,protein_coding,727420,transmembrane protein 192,46.52865148,0.109922752,0.33206902,0.331023811,0.7406265,0.951131932
LOC727199,protein_coding,727199,probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,198.0150075,0.109857658,0.228324846,0.481146311,0.630412516,0.916246364
LOC409941,protein_coding,409941,zinc finger FYVE domain-containing protein 1,82.13049065,0.109676433,0.32598877,0.336442365,0.736537307,0.950677468
LOC410307,protein_coding,410307,angiomotin-like protein 1,159.2208245,0.10960057,0.252597675,0.43389382,0.664365548,0.930729133
LOC107965508,protein_coding,107965508,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4,4.080485405,0.109336948,1.039214076,0.105211188,0.916208233,0.988665494
LOC410239,protein_coding,410239,trimethylguanosine synthase,159.8096137,0.109250943,0.267140211,0.408964798,0.682565495,0.936993331
LOC725826,protein_coding,725826,caseinolytic peptidase B protein homolog,84.61060566,0.10911924,0.324644329,0.336119346,0.73678087,0.950677468
LOC408721,protein_coding,408721,neurocalcin homolog,84.73467375,0.108767908,0.352179229,0.308842483,0.757441351,0.954703056
LOC552620,protein_coding,552620,oxysterol-binding protein-related protein 9,98.98131376,0.108698708,0.276197958,0.393553626,0.693910624,0.942083912
LOC726358,protein_coding,726358,huntingtin,248.3058336,0.108551303,0.242716695,0.447234595,0.654705685,0.927061663
LOC408585,protein_coding,408585,dynactin subunit 6,83.7550125,0.108343199,0.322257947,0.33620024,0.736719872,0.950677468
LOC551856,protein_coding,551856,adenosine kinase,28.61613082,0.108239712,0.461476738,0.234550743,0.814557445,0.965221658
LOC411531,protein_coding,411531,motile sperm domain-containing protein 1,53.52038963,0.108176117,0.322849765,0.335066427,0.737574978,0.950677468
LOC100577196,protein_coding,100577196,uncharacterized LOC100577196,53.91092853,0.108070179,0.454166074,0.237952999,0.811917548,0.965144792
LOC724822,protein_coding,724822,glucose-fructose oxidoreductase domain-containing protein 2,74.4817181,0.108007349,0.304238367,0.355008969,0.722582872,0.949176274
LOC413912,protein_coding,413912,constitutive coactivator of PPAR-gamma-like protein 1,81.37594211,0.107977599,0.375386018,0.287644167,0.773619132,0.961443695
LOC408712,protein_coding,408712,BUD13 homolog,79.8256292,0.107826064,0.330662562,0.326090934,0.744355556,0.951647022
LOC409756,protein_coding,409756,vacuolar protein sorting-associated protein 4B,431.3400626,0.107675337,0.228820995,0.470565809,0.637950829,0.918093816
LOC410140,protein_coding,410140,gamma-aminobutyric acid type B receptor subunit 2,118.4683449,0.107627245,0.331478104,0.324688852,0.745416573,0.951826695
LOC552678,protein_coding,552678,enolase,2658.248368,0.10749852,0.180717464,0.594843011,0.551948414,0.891799797
LOC409064,protein_coding,409064,sugar transporter SWEET1,22.34583286,0.107228348,0.519858886,0.206264335,0.836584436,0.971190108
LOC413562,protein_coding,413562,rho guanine nucleotide exchange factor 17,113.1940574,0.10716905,0.452133654,0.237029581,0.812633842,0.965144792
LOC411366,protein_coding,411366,UPF0047 protein YjbQ,121.4771547,0.107165521,0.293810882,0.364743199,0.715303109,0.948599492
LOC410072,protein_coding,410072,26S proteasome non-ATPase regulatory subunit 14,493.0532233,0.107076512,0.232518894,0.460506715,0.645152553,0.921595983
LOC412108,protein_coding,412108,casein kinase I,346.8854978,0.107022393,0.207513568,0.515736844,0.606038218,0.907885542
LOC409955,protein_coding,409955,WD40 repeat-containing protein SMU1,165.241824,0.106994981,0.252289357,0.424096292,0.67149559,0.93281412
LOC413755,protein_coding,413755,attractin,155.2200955,0.106767051,0.235474031,0.453413275,0.650251179,0.924225302
LOC411915,protein_coding,411915,mitogen-activated protein kinase p38b,198.364178,0.10673616,0.237210402,0.449964078,0.652736342,0.926518845
LOC724329,protein_coding,724329,dnaJ homolog subfamily C member 24,23.22080086,0.106249256,0.661878801,0.160526754,0.872466148,0.977420046
LOC725905,protein_coding,725905,pre-mRNA-splicing factor 18,42.47089502,0.106101839,0.366282147,0.289672429,0.772066851,0.961276895
LOC113218623,protein_coding,113218623,uncharacterized LOC113218623,69.7012872,0.106035106,0.340283784,0.311607873,0.75533855,0.953773925
LOC100577882,protein_coding,100577882,uncharacterized LOC100577882,3.365466103,0.106010315,1.298564548,0.081636539,0.934935745,0.989987465
LOC413678,protein_coding,413678,"serine--pyruvate aminotransferase, mitochondrial",338.4507078,0.105976261,0.292747692,0.362005453,0.717347956,0.948652967
LOC413278,protein_coding,413278,homer protein homolog 2,52.89973299,0.105575301,0.381383782,0.276821685,0.781917029,0.962668397
LOC724331,protein_coding,724331,pre-mRNA-splicing factor CWC22 homolog,37.89820928,0.105566205,0.415187423,0.254261569,0.799293488,0.964239268
LOC726088,protein_coding,726088,serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,892.5775463,0.10550145,0.196854691,0.535935665,0.592003015,0.903552421
LOC100577263,protein_coding,100577263,RING finger protein 113A-like,94.7725009,0.105473577,0.304821209,0.346017844,0.729329305,0.950171572
LOC411110,protein_coding,411110,"solute carrier family 52, riboflavin transporter, member 3-A",91.04074337,0.105469218,0.304410967,0.346469838,0.728989648,0.950122658
LOC725496,protein_coding,725496,"dimethyladenosine transferase 1, mitochondrial",250.5958235,0.105410799,0.257048646,0.410081128,0.681746436,0.936993331
LOC412314,protein_coding,412314,rho GTPase-activating protein gacU,44.49089826,0.105339262,0.377266044,0.279217449,0.780077953,0.962586341
LOC409512,protein_coding,409512,neural/ectodermal development factor IMP-L2,86.05033031,0.105307985,0.413800597,0.254489689,0.799117269,0.964239268
LOC552818,protein_coding,552818,wolframin,75.45300003,0.105094514,0.357127231,0.294277515,0.768545853,0.96011736
LOC411327,protein_coding,411327,G1/S-specific cyclin-E1,22.13088477,0.105064572,0.541341338,0.194081931,0.84611173,0.971944832
LOC102655673,protein_coding,102655673,mitochondrial import inner membrane translocase subunit Tim16,50.61269179,0.105045459,0.390746047,0.268833069,0.788058144,0.962751054
LOC551493,protein_coding,551493,pre-mRNA-processing factor 6,120.5645101,0.104905599,0.279860504,0.374849603,0.707772322,0.947004445
LOC552704,protein_coding,552704,magnesium transporter NIPA2,29.52479071,0.104824074,0.454491602,0.230640288,0.817594266,0.966218849
LOC410177,protein_coding,410177,phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1,33.69593491,0.104685966,0.375849212,0.278531822,0.780604141,0.962668397
LOC552077,protein_coding,552077,ER membrane protein complex subunit 1,342.4485046,0.104519968,0.234381601,0.445939304,0.65564109,0.927402735
LOC408319,protein_coding,408319,lethal(3)malignant brain tumor-like protein 3,87.50109337,0.104422187,0.357788733,0.291854318,0.770398013,0.961181191
LOC107965406,lncRNA,107965406,uncharacterized LOC107965406,4.501772108,0.104334267,1.138567456,0.091636438,0.9269869,0.988665494
LOC411237,protein_coding,411237,UPF0505 protein C16orf62 homolog,104.9987594,0.104108447,0.302407819,0.344265064,0.730646956,0.950413086
LOC551552,protein_coding,551552,xaa-Pro dipeptidase,458.3984322,0.104095945,0.21091892,0.49353536,0.621634362,0.913474768
LOC551959,protein_coding,551959,DNA-binding transcriptional regulator BolA,4.785956282,0.103986268,0.946642457,0.109847459,0.912530352,0.988345446
LOC409793,protein_coding,409793,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",124.861579,0.103930807,0.272079959,0.381986262,0.702471555,0.945335198
LOC113218977,lncRNA,113218977,uncharacterized LOC113218977,2.414102017,0.103748703,1.394677136,0.074389047,0.940700824,0.990395427
LOC413942,protein_coding,413942,"acyl-CoA synthetase short-chain family member 3, mitochondrial",61.40833428,0.103598045,0.467010889,0.221832183,0.824444525,0.967922854
LOC726979,protein_coding,726979,uncharacterized LOC726979,58.11359922,0.103440939,0.3287435,0.314655465,0.753023262,0.953773925
LOC551784,protein_coding,551784,probable actin-related protein 2/3 complex subunit 2,182.6423532,0.103403725,0.292902496,0.353031218,0.724065037,0.949279156
LOC725405,protein_coding,725405,DNA repair endonuclease XPF,69.70516115,0.103163789,0.333331324,0.309493232,0.75694636,0.954557154
LOC411175,protein_coding,411175,protein groucho,318.7757348,0.103100074,0.291573528,0.353598883,0.723639511,0.949279156
LOC725388,protein_coding,725388,probable RNA helicase armi,78.0954804,0.103033863,0.352309187,0.292452956,0.769940324,0.961084914
LOC410618,protein_coding,410618,transmembrane protein 161B,87.08446684,0.10294011,0.271228521,0.379532763,0.704292279,0.945335198
For,protein_coding,406092,cGMP-dependent protein kinase foraging,509.4466103,0.10288289,0.329188234,0.312535138,0.754633863,0.953773925
LOC410155,protein_coding,410155,histone-lysine N-methyltransferase setd3,139.0153645,0.102791222,0.288028618,0.356878504,0.721182763,0.949176274
LOC724635,protein_coding,724635,tRNA:m(4)X modification enzyme TRM13 homolog,7.907747428,0.102755861,0.828050078,0.124093776,0.901241026,0.985597271
LOC550978,protein_coding,550978,non-structural maintenance of chromosomes element 3 homolog,38.75054826,0.102434561,0.575979408,0.177844138,0.858845383,0.972927862
LOC100576819,protein_coding,100576819,putative inactive caspase B,73.71564362,0.102169474,0.380662654,0.268398996,0.788392212,0.962751054
LOC113219266,lncRNA,113219266,uncharacterized LOC113219266,3.65501283,0.102056271,1.069604858,0.095414929,0.923985259,0.988665494
LOC552449,protein_coding,552449,mediator of RNA polymerase II transcription subunit 6,43.75318479,0.101936754,0.434148124,0.234797177,0.814366159,0.965176565
LOC551361,protein_coding,551361,supervillin,397.3151391,0.101815194,0.209864064,0.4851483,0.627571152,0.916015385
LOC408412,protein_coding,408412,protein l(2)37Cc,902.6974084,0.101754552,0.26440155,0.384848546,0.70034963,0.945300968
LOC724152,protein_coding,724152,uncharacterized LOC724152,12.82877564,0.101596372,0.763810398,0.133012554,0.894183452,0.985015523
LOC100578380,protein_coding,100578380,tRNA (guanine-N(7)-)-methyltransferase,25.32749133,0.101570928,0.505920014,0.200764795,0.840882492,0.971823727
LOC551343,protein_coding,551343,26S proteasome regulatory subunit 7,804.5170273,0.101433105,0.240034296,0.422577554,0.672603506,0.933455824
LOC726834,protein_coding,726834,mitochondrial inner membrane protease ATP23 homolog,62.44984352,0.101373487,0.29852179,0.339584882,0.734169165,0.950677468
LOC413376,protein_coding,413376,E3 ubiquitin-protein ligase TRIM37,135.1219235,0.101337274,0.290293886,0.349085111,0.727025414,0.949376813
LOC551745,protein_coding,551745,integrator complex subunit 10,52.66454656,0.10127368,0.348121126,0.290915066,0.771116278,0.961181191
LOC412435,protein_coding,412435,adenosine 3'-phospho 5'-phosphosulfate transporter 1,51.04583199,0.101234163,0.396664858,0.255213339,0.798558329,0.964239268
LOC726368,protein_coding,726368,zinc finger protein 883,123.6012351,0.101194045,0.279407346,0.362173888,0.717222091,0.948652967
LOC411631,protein_coding,411631,liprin-beta-1,383.1067759,0.101090376,0.201665608,0.501277225,0.616176031,0.910576658
LOC552564,protein_coding,552564,40S ribosomal protein S7,2616.357022,0.100851409,0.251493547,0.401009927,0.688412815,0.940043036
LOC727229,protein_coding,727229,protein HIRA homolog,89.13170211,0.100582265,0.312376144,0.321990866,0.747459615,0.952341517
LOC724505,protein_coding,724505,PAN2-PAN3 deadenylation complex catalytic subunit PAN2,125.1392422,0.100346866,0.266734252,0.376205399,0.706764202,0.946029643
LOC100577743,protein_coding,100577743,uncharacterized LOC100577743,4.909800396,0.100258275,1.583626077,0.063309311,0.949520202,0.993116236
LOC102656448,protein_coding,102656448,"glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",40.90695824,0.10011137,0.413393263,0.242169816,0.808648583,0.964320914
LOC725897,protein_coding,725897,syntaxin-16,51.61833541,0.099981692,0.349021274,0.286463029,0.774523506,0.961928143
LOC727346,protein_coding,727346,ionotropic receptor 21a,5.016052628,0.099924426,1.210932598,0.082518569,0.934234352,0.989801522
LOC409810,protein_coding,409810,anaphase-promoting complex subunit 4,63.65665603,0.099883893,0.308165737,0.324123941,0.745844202,0.951826695
LOC100577971,lncRNA,100577971,uncharacterized LOC100577971,22.76608701,0.099802428,0.632796275,0.157716522,0.87468018,0.978206279
LOC100577264,lncRNA,100577264,uncharacterized LOC100577264,5.959020262,0.099458964,0.881320885,0.112852158,0.910147766,0.987419068
Su(var)3-9,protein_coding,685996,suppressor of variegation 3-9,757.8822513,0.09945634,0.225623486,0.44080668,0.659352957,0.928997903
LOC100577139,protein_coding,100577139,AF4/FMR2 family member 4,238.1319668,0.099286037,0.240106696,0.41350799,0.67923447,0.936993331
LOC726056,protein_coding,726056,60S ribosomal protein L21,4220.937087,0.099249396,0.27677064,0.358597993,0.719895849,0.949176274
LOC408418,protein_coding,408418,AP-2 complex subunit mu,880.3306244,0.099222002,0.197628051,0.502064364,0.615622246,0.910470877
LOC412150,protein_coding,412150,endoplasmin,2327.524631,0.099031831,0.17024597,0.581698534,0.560769759,0.895679245
LOC551012,protein_coding,551012,cation-independent mannose-6-phosphate receptor,131.1134956,0.099006973,0.265598322,0.372769573,0.70931995,0.947684357
LOC411202,protein_coding,411202,"1,5-anhydro-D-fructose reductase",2341.848091,0.0985387,0.29160917,0.337913584,0.735428311,0.950677468
LOC410234,protein_coding,410234,UDP-glucuronic acid decarboxylase 1,318.3387382,0.098466071,0.303135723,0.324825034,0.745313497,0.951826695
Fibroin4,protein_coding,100192202,silk fibroin 4,12042.74591,0.098457085,1.218233421,0.080819556,0.935585455,0.990044118
LOC726480,protein_coding,726480,"39S ribosomal protein L54, mitochondrial",82.48476853,0.098401463,0.406792246,0.241896111,0.808860663,0.964325631
Smb,protein_coding,409356,small ribonucleoprotein particle protein B,163.9392561,0.098396383,0.266590562,0.369091772,0.712059322,0.947684357
LOC412515,protein_coding,412515,"phospholipase B1, membrane-associated",2.912369482,0.098192712,1.358853253,0.072261454,0.94239384,0.990943834
LOC727650,protein_coding,727650,uncharacterized LOC727650,67.61732299,0.097941567,0.294136849,0.33297959,0.73914969,0.950713108
LOC413139,protein_coding,413139,"probable phenylalanine--tRNA ligase, mitochondrial",43.64517322,0.097726775,0.508482264,0.192193086,0.847590962,0.971944832
LOC409420,protein_coding,409420,"cytochrome c oxidase assembly protein COX11, mitochondrial",100.9712471,0.097521086,0.27245444,0.357935389,0.720391666,0.949176274
LOC727166,protein_coding,727166,acyl-CoA Delta(11) desaturase,184.9736509,0.097515755,0.425262485,0.229307212,0.818630148,0.966218849
LOC410595,protein_coding,410595,protein RMD5 homolog A,146.4561674,0.097510876,0.262853086,0.370971014,0.710659122,0.947684357
LOC102655470,protein_coding,102655470,transmembrane inner ear expressed protein,0.991329419,0.09715868,1.823106809,0.053292917,0.957498524,
LOC409548,protein_coding,409548,drebrin-like protein,330.2866644,0.097098646,0.263815175,0.368055576,0.712831795,0.947684357
LOC411879,protein_coding,411879,WD repeat-containing protein 82,158.7941119,0.096811895,0.287001162,0.33732231,0.735873943,0.950677468
LOC102655896,protein_coding,102655896,nucleoplasmin-like protein,2815.919421,0.096629687,0.247296599,0.390744102,0.695986397,0.942809399
LOC551684,protein_coding,551684,ferritin heavy polypeptide-like 17,2906.419461,0.096453329,0.193529611,0.498390549,0.618208797,0.911994574
Rfwd3,protein_coding,409940,ring finger and WD repeat domain 3,124.9839772,0.096227065,0.33411179,0.288008589,0.773340164,0.961403693
LOC551541,protein_coding,551541,uncharacterized LOC551541,759.5051173,0.096207742,0.330725449,0.290899121,0.771128474,0.961181191
LOC726389,protein_coding,726389,glycerophosphodiester phosphodiesterase 1,142.5445069,0.096039256,0.253693838,0.378563613,0.705011947,0.945335198
LOC411081,protein_coding,411081,zinc finger protein-like 1,151.413956,0.096030178,0.314094248,0.305736826,0.759805032,0.956062969
LOC408693,protein_coding,408693,epidermal growth factor receptor kinase substrate 8,268.5328176,0.095978012,0.225769929,0.425114241,0.670753397,0.93281412
