tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
7460	Apis mellifera	724304	0	live	LOC724304	GB53046	ATP-binding cassette sub-family G member 1	ATP-binding cassette sub-family G member 1|ATP-binding cassette sub-family G member 4		LG4	NC_037641.1	12558118	12564787	minus	13		
7460	Apis mellifera	724299	0	live	LOC724299	GB55567	peripheral-type benzodiazepine receptor-associated protein 1	peripheral-type benzodiazepine receptor-associated protein 1|uncharacterized protein LOC724299		LG2	NC_037639.1	15135524	15151122	minus	18		
7460	Apis mellifera	724294	0	live	LOC724294	GB41671	uncharacterized LOC724294	uncharacterized protein LOC724294		LG14	NC_037651.1	10635128	10639428	minus	4		
7460	Apis mellifera	724283	0	live	LOC724283	GB54906	NPC intracellular cholesterol transporter 1	NPC intracellular cholesterol transporter 1		LG1	NC_037638.1	23806510	23811644	plus	11		
7460	Apis mellifera	724279	0	live	LOC724279	GB14925, GB50631	cdc42 homolog	cdc42 homolog		LG1	NC_037638.1	14019196	14021553	minus	5		
7460	Apis mellifera	724267	0	live	LOC724267	GB42691	ribosomal RNA-processing protein 7 homolog A	ribosomal RNA-processing protein 7 homolog A		LG9	NC_037646.1	7460188	7461533	minus	4		
7460	Apis mellifera	724264	0	live	LOC724264	GB47886	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7		LG8	NC_037645.1	528143	529121	minus	3		
7460	Apis mellifera	724259	0	live	LOC724259	GB48081, SP47	trypsin-1	trypsin-1|serine protease 47		LG6	NC_037643.1	2209848	2237095	minus	4		
7460	Apis mellifera	724247	0	live	LOC724247	GB43625	rRNA methyltransferase 3, mitochondrial	rRNA methyltransferase 3, mitochondrial		LG14	NC_037651.1	4972245	4974198	plus	4		
7460	Apis mellifera	724239	0	live	LOC724239	GB51583	kynurenine/alpha-aminoadipate aminotransferase, mitochondrial	kynurenine/alpha-aminoadipate aminotransferase, mitochondrial		LG1	NC_037638.1	22720414	22725817	plus	8		
7460	Apis mellifera	724238	0	live	LOC724238	GB50342	paired box protein Pax-6	paired box protein Pax-6		LG1	NC_037638.1	2275775	2385878	minus	11		
7460	Apis mellifera	724237	0	live	LOC724237	GB49727	prostaglandin E2 receptor EP3 subtype	prostaglandin E2 receptor EP2 subtype|prostaglandin E2 receptor EP3 subtype|prostaglandin E2 receptor EP4 subtype		LG1	NC_037638.1	16651286	16671767	minus	7		
7460	Apis mellifera	724218	0	live	LOC724218	GB11531, GB41292	metallophosphoesterase 1 homolog	metallophosphoesterase 1 homolog		LG5	NC_037642.1	12704649	12706781	plus	8		
7460	Apis mellifera	724207	0	live	LOC724207	GB54430	phospholipid scramblase 2	phospholipid scramblase 2		LG15	NC_037652.1	2528691	2537737	minus	12		
7460	Apis mellifera	724206	0	live	LOC724206	GB54187	TBC1 domain family member 31	TBC1 domain family member 31		LG14	NC_037651.1	6878734	6881682	minus	4		
7460	Apis mellifera	724202	0	live	LOC724202	GB47123, Or77PAR	uncharacterized LOC724202	uncharacterized protein LOC724202|odorant receptor 77PAR		LG12	NC_037649.1	788077	797163	plus	12		
7460	Apis mellifera	724196	0	live	LOC724196	GB51604, Rx	retinal homeobox protein Rx1	retinal homeobox protein Rx1		LG1	NC_037638.1	22665102	22701943	minus	5		
7460	Apis mellifera	724192	0	live	LOC724192	GB40864	titin	titin		LG1	NC_037638.1	5376302	5447771	minus	10		
7460	Apis mellifera	724176	0	live	LOC724176	GB13392, GB40561	uncharacterized LOC724176	uncharacterized protein LOC724176		LG8	NC_037645.1	3857246	3859231	plus	5		
7460	Apis mellifera	724170	0	live	LOC724170	GB18972, GB41368	DNA polymerase beta-like	DNA polymerase beta-like		LG5	NC_037642.1	12702060	12703974	minus	6		
7460	Apis mellifera	724161	0	live	LOC724161	GB54314, ns1	guanine nucleotide-binding protein-like 3 homolog	guanine nucleotide-binding protein-like 3 homolog|nucleostemin 1		LG16	NC_037653.1	1895881	1898443	minus	8		
7460	Apis mellifera	724155	0	live	LOC724155	GB43101	probable peptide chain release factor C12orf65, mitochondrial	probable peptide chain release factor C12orf65, mitochondrial		LG11	NC_037648.1	16073357	16074833	minus	2		
7460	Apis mellifera	724146	0	live	LOC724146	GB51582, hbn	paired box protein Pax-6	paired box protein Pax-6|homeobrain		LG1	NC_037638.1	22628328	22639415	plus	5		
7460	Apis mellifera	724129	0	live	LOC724129	GB15362, GB55779	pescadillo homolog	pescadillo homolog		LG3	NC_037640.1	6130957	6134005	plus	8		
7460	Apis mellifera	724115	0	live	LOC724115	GB40796	phospholipase DDHD1	phospholipase DDHD1		LG1	NC_037638.1	6617370	6621471	minus	11		
7460	Apis mellifera	552846	0	live	LOC552846	GB45636	dnaJ homolog subfamily C member 17	dnaJ homolog subfamily C member 17		LG5	NC_037642.1	13823766	13825772	minus	7		
7460	Apis mellifera	552840	0	live	LOC552840	GB45727, dnk	deoxynucleoside kinase	deoxynucleoside kinase|deoxyribonucleoside kinase		LG5	NC_037642.1	13676271	13677738	plus	4		
7460	Apis mellifera	552832	0	live	LOC552832	GB44871	glycine N-methyltransferase	glycine N-methyltransferase		LG11	NC_037648.1	15325631	15328392	minus	5		
7460	Apis mellifera	552797	0	live	LOC552797	GB45696	ETS-related transcription factor Elf-5	ETS-related transcription factor Elf-5		LG5	NC_037642.1	13441594	13446794	plus	9		
7460	Apis mellifera	552784	0	live	LOC552784	GB12023, GB54675	uncharacterized LOC552784	LOW QUALITY PROTEIN: uncharacterized protein LOC552784		LG15	NC_037652.1	2706868	2713196	plus	12		
7460	Apis mellifera	552766	0	live	LOC552766	GB50037	tubulin alpha chain	tubulin alpha chain		LG15	NC_037652.1	7403869	7406083	minus	5		
7460	Apis mellifera	552765	0	live	LOC552765	GB49296	zinc finger CCCH domain-containing protein 13	zinc finger CCCH domain-containing protein 13		LG12	NC_037649.1	8649580	8655267	minus	10		
7460	Apis mellifera	552757	0	live	LOC552757	GB17460, GB54436	probable peroxisomal acyl-coenzyme A oxidase 1	probable peroxisomal acyl-coenzyme A oxidase 1		LG15	NC_037652.1	2458250	2470017	minus	12		
7460	Apis mellifera	552745	0	live	LOC552745	GB49488	O-phosphoseryl-tRNA(Sec) selenium transferase	O-phosphoseryl-tRNA(Sec) selenium transferase		LG15	NC_037652.1	3727533	3731000	plus	7		
7460	Apis mellifera	552738	0	live	LOC552738	GB17054, GB45184	2-hydroxyacyl-CoA lyase 1-like	2-hydroxyacyl-CoA lyase 1-like		LG11	NC_037648.1	13623664	13628276	plus	12		
7460	Apis mellifera	552733	0	live	LOC552733	GB45255, Ial	aurora kinase B	aurora kinase B|serine/threonine-protein kinase Ial		LG11	NC_037648.1	14882103	14883610	plus	6		
7460	Apis mellifera	552728	0	live	LOC552728	GB15331, GB52642	uncharacterized LOC552728	uncharacterized protein LOC552728		LG10	NC_037647.1	8195899	8198925	plus	8		
7460	Apis mellifera	552711	0	live	LOC552711	GB49322	anoctamin-4	anoctamin-4		LG12	NC_037649.1	8092990	8101583	minus	11		
7460	Apis mellifera	552705	0	live	LOC552705	GB49305, jagn	protein jagunal	protein jagunal|jagunal		LG12	NC_037649.1	8590966	8592397	minus	4		
7460	Apis mellifera	552700	0	live	LOC552700	GB44900, cul-3	cullin-3	cullin-3		LG11	NC_037648.1	14895428	14902815	minus	14		
7460	Apis mellifera	552697	0	live	LOC552697	GB49025	zinc transporter foi	zinc transporter foi		LG14	NC_037651.1	1472719	1479345	plus	13		
7460	Apis mellifera	552694	0	live	LOC552694	GB49390, PTP-ER	tyrosine-protein phosphatase non-receptor type 5	tyrosine-protein phosphatase non-receptor type 5|protein tyrosine phosphatase-ERK/Enhancer of Ras1		LG12	NC_037649.1	8133490	8142789	plus	13		
7460	Apis mellifera	552688	0	live	LOC552688	GB51004	acyl-CoA:lysophosphatidylglycerol acyltransferase 1	acyl-CoA:lysophosphatidylglycerol acyltransferase 1		LG10	NC_037647.1	8692787	8695793	minus	6		
7460	Apis mellifera	552683	0	live	LOC552683	GB44978	chitinase domain-containing protein 1	chitinase domain-containing protein 1		LG11	NC_037648.1	13679355	13681140	minus	7		
7460	Apis mellifera	552680	0	live	LOC552680	GB46974	X-ray repair cross-complementing protein 6	X-ray repair cross-complementing protein 6		LG11	NC_037648.1	6808109	6810881	minus	8		
7460	Apis mellifera	552677	0	live	LOC552677	GB42921, polybromo	protein polybromo-1	protein polybromo-1		LG6	NC_037643.1	4804065	4816860	minus	29		
7460	Apis mellifera	552665	0	live	LOC552665	GB18139, GB48857	quinone oxidoreductase-like protein 2-like	quinone oxidoreductase-like protein 2-like		LG8	NC_037645.1	10535324	10537797	minus	8		
7460	Apis mellifera	552651	0	live	LOC552651	GB45137	stress response protein NST1	putative golgin subfamily A member 6-like protein 3|stress response protein NST1		LG11	NC_037648.1	12435909	12446538	plus	9		
7460	Apis mellifera	552640	0	live	LOC552640	GB10552, GB52791	ammonium transporter 1-like	ammonium transporter 1-like		LG14	NC_037651.1	8271550	8274344	minus	12		
7460	Apis mellifera	552625	0	live	LOC552625	GB15772, GB46533	rab-like protein 6	rab-like protein 6		LG3	NC_037640.1	1945332	1948654	plus	6		
7460	Apis mellifera	552612	0	live	LOC552612	GB13600, GB47203	uncharacterized LOC552612	uncharacterized protein LOC552612		LG11	NC_037648.1	10599416	10602577	minus	5		
7460	Apis mellifera	552610	0	live	LOC552610	Cox5b, GB47610	cytochrome c oxidase subunit 5B, mitochondrial	cytochrome c oxidase subunit 5B, mitochondrial|cytochrome c oxidase subunit Vb		LG16	NC_037653.1	5218063	5219294	minus	3		
7460	Apis mellifera	552605	0	live	LOC552605	GB12520, GB44293	lisH domain and HEAT repeat-containing protein KIAA1468 homolog	lisH domain and HEAT repeat-containing protein KIAA1468 homolog		LG7	NC_037644.1	12132132	12137281	plus	16		
7460	Apis mellifera	552604	0	live	LOC552604	GB51874	SLIT-ROBO Rho GTPase-activating protein 1	SLIT-ROBO Rho GTPase-activating protein 1		LG6	NC_037643.1	16905031	16940067	minus	25		
7460	Apis mellifera	552601	0	live	LOC552601	GB46928	lys-63-specific deubiquitinase BRCC36	lys-63-specific deubiquitinase BRCC36		LG3	NC_037640.1	4313003	4314925	minus	8		
7460	Apis mellifera	552596	0	live	LOC552596	GB40459	peroxisome assembly protein 12	peroxisome assembly protein 12		LG8	NC_037645.1	2246610	2249072	plus	8		
7460	Apis mellifera	552590	0	live	LOC552590	GB14658, GB53667	transmembrane protein 120 homolog	transmembrane protein 120 homolog		LG3	NC_037640.1	8133821	8136011	minus	6		
7460	Apis mellifera	552560	0	live	LOC552560	GB54816	protein phosphatase 1 regulatory subunit 14C	protein phosphatase 1 regulatory subunit 14C		LG8	NC_037645.1	9477954	9482784	plus	5		
7460	Apis mellifera	552552	0	live	LOC552552	GB41839	uncharacterized LOC552552	uncharacterized protein LOC552552		LG8	NC_037645.1	7228500	7236040	plus	8		
7460	Apis mellifera	552550	0	live	LOC552550	GB18936, GB41165	brain tumor protein-like	brain tumor protein-like		LG8	NC_037645.1	1947413	1952102	minus	9		
7460	Apis mellifera	552548	0	live	LOC552548	GB49642	DNA-dependent protein kinase catalytic subunit	DNA-dependent protein kinase catalytic subunit		LG4	NC_037641.1	150905	163837	plus	15		
7460	Apis mellifera	552542	0	live	LOC552542	GB43213	muskelin	muskelin		LG11	NC_037648.1	16014142	16020305	plus	12		
7460	Apis mellifera	552533	0	live	LOC552533	GB54328	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase|alpha-1,2-mannosyltransferase		LG16	NC_037653.1	1502321	1504554	minus	8		
7460	Apis mellifera	552531	0	live	LOC552531	GB54343	10 kDa heat shock protein, mitochondrial	10 kDa heat shock protein, mitochondrial		LG16	NC_037653.1	1228522	1229993	minus	3		
7460	Apis mellifera	552529	0	live	LOC552529	GB42778	U6 snRNA-associated Sm-like protein LSm4	U6 snRNA-associated Sm-like protein LSm4		LG9	NC_037646.1	6568967	6569827	plus	5		
7460	Apis mellifera	552528	0	live	LOC552528	GB16261, GB41147	calnexin	calnexin		LG8	NC_037645.1	1952823	1956528	plus	9		
7460	Apis mellifera	552505	0	live	LOC552505	GB44315	monocarboxylate transporter 9	monocarboxylate transporter 9		LG7	NC_037644.1	12446292	12470578	plus	5		
7460	Apis mellifera	552501	0	live	LOC552501	GB48404	calcium load-activated calcium channel	calcium load-activated calcium channel|transmembrane and coiled-coil domain-containing protein 1		LG10	NC_037647.1	6479242	6480355	minus	5		
7460	Apis mellifera	552491	0	live	LOC552491	Ent2, GB43265	NADPH-dependent diflavin oxidoreductase 1	NADPH-dependent diflavin oxidoreductase 1|equilibrative nucleoside transporter 1|equilibrative nucleoside transporter 2		LG7	NC_037644.1	202393	211866	minus	15		
7460	Apis mellifera	552485	0	live	LOC552485	GB52774, Nmt	glycylpeptide N-tetradecanoyltransferase 1	glycylpeptide N-tetradecanoyltransferase 1|N-myristoyl transferase		LG14	NC_037651.1	8413989	8417139	minus	8		
7460	Apis mellifera	552484	0	live	LOC552484	GB14889, GB45544	uncharacterized LOC552484	uncharacterized protein LOC552484		LG9	NC_037646.1	1288718	1291302	minus	5		
7460	Apis mellifera	552482	0	live	LOC552482	GB43520, Ppox	protoporphyrinogen oxidase	protoporphyrinogen oxidase		LG11	NC_037648.1	8298625	8300629	plus	2		
7460	Apis mellifera	552472	0	live	LOC552472	GB45362	eukaryotic translation initiation factor 2-alpha kinase 1	eukaryotic translation initiation factor 2-alpha kinase 1		LG6	NC_037643.1	16515366	16518385	plus	9		
7460	Apis mellifera	552461	0	live	LOC552461	GB13615, GB50005	uncharacterized LOC552461	uncharacterized protein LOC552461		LG15	NC_037652.1	7751897	7753104	minus	5		
7460	Apis mellifera	552457	0	live	LOC552457	GB51817, GMCOX6	glucose dehydrogenase [FAD, quinone]	glucose dehydrogenase [FAD, quinone]|GMC oxidoreductase 6		LG1	NC_037638.1	6891497	6897169	minus	4		
7460	Apis mellifera	552425	0	live	LOC552425	GB51815, GMCOX4	glucose dehydrogenase [FAD, quinone]	glucose dehydrogenase [FAD, quinone]|GMC oxidoreductase 4		LG1	NC_037638.1	6907202	6912540	minus	4		
7460	Apis mellifera	552417	0	live	LOC552417	GB51236	acyl-CoA Delta(11) desaturase	acyl-CoA Delta(11) desaturase		LG4	NC_037641.1	2131136	2164904	minus	9		
7460	Apis mellifera	552410	0	live	LOC552410	GB50230	V-type proton ATPase subunit e 2	V-type proton ATPase subunit e 2		LG15	NC_037652.1	7760756	7761556	plus	4		
7460	Apis mellifera	552398	0	live	LOC552398	B3GalT2, GB20138, GB48222	beta-1,3-galactosyltransferase 1-like	beta-1,3-galactosyltransferase 1-like|beta-1,3-galactosyltransferase 2 major|beta-1,3-galactosyltransferase 2 minor		LG13	NC_037650.1	3472059	3474855	plus	5		
7460	Apis mellifera	552395	0	live	LOC552395	GB51813, GMCOX2	glucose dehydrogenase [FAD, quinone]	glucose dehydrogenase [FAD, quinone]|GMC oxidoreductase 2		LG1	NC_037638.1	6924396	6931775	minus	5		
7460	Apis mellifera	552382	0	live	LOC552382	GB44414, alpha-Man-II	alpha-mannosidase 2	alpha-mannosidase 2|alpha mannosidase II		LG5	NC_037642.1	9364210	9368619	plus	7		
7460	Apis mellifera	552374	0	live	LOC552374	GB44787, Wnt4	protein Wnt-1	protein Wnt-1		LG1	NC_037638.1	11359227	11419627	minus	10		
7460	Apis mellifera	552367	0	live	LOC552367	GB49843, dys	neuronal PAS domain-containing protein 4	neuronal PAS domain-containing protein 4|dysfusion		LG11	NC_037648.1	8090809	8100587	plus	9		
7460	Apis mellifera	552355	0	live	LOC552355	GB12193, GB41692	DIS3-like exonuclease 2	DIS3-like exonuclease 2		LG14	NC_037651.1	10441464	10445992	minus	7		
7460	Apis mellifera	552345	0	live	LOC552345	GB42656	gamma-1-syntrophin	gamma-1-syntrophin		LG9	NC_037646.1	7830624	7838081	minus	11		
7460	Apis mellifera	552325	0	live	LOC552325	GB41373, gcl	protein germ cell-less	protein germ cell-less|germ cell-less		LG5	NC_037642.1	12652731	12655444	minus	8		
7460	Apis mellifera	552313	0	live	LOC552313	GB49826	sterol O-acyltransferase 1	sterol O-acyltransferase 1		LG11	NC_037648.1	8114746	8122087	minus	9		
7460	Apis mellifera	552311	0	live	LOC552311	GB55445	T-box transcription factor TBX10	T-box transcription factor TBX10		LG2	NC_037639.1	15161427	15169473	plus	4		
7460	Apis mellifera	552309	0	live	LOC552309	GB47308, pcx	pecanex-like protein 1	pecanex-like protein 1|pecanex		LG11	NC_037648.1	10564574	10573732	plus	15		
7460	Apis mellifera	552308	0	live	LOC552308	GB49828	zinc finger CCHC-type and RNA-binding motif-containing protein 1	zinc finger CCHC-type and RNA-binding motif-containing protein 1		LG11	NC_037648.1	8074314	8076053	minus	5		
7460	Apis mellifera	552303	0	live	LOC552303	GB44991	RNA-binding protein cabeza	RNA-binding protein cabeza		LG11	NC_037648.1	13585537	13590570	minus	8		
7460	Apis mellifera	552295	0	live	LOC552295	GB45210	translocon-associated protein subunit gamma	translocon-associated protein subunit gamma		LG11	NC_037648.1	14299547	14300758	plus	4		
7460	Apis mellifera	552286	0	live	LOC552286	GB49336	acetyl-CoA carboxylase	acetyl-CoA carboxylase		LG12	NC_037649.1	7849643	7872822	minus	16		
7460	Apis mellifera	552279	0	live	LOC552279	GB40392	sodium-independent sulfate anion transporter	sodium-independent sulfate anion transporter		LG8	NC_037645.1	2692962	2696422	minus	11		
7460	Apis mellifera	552273	0	live	LOC552273	GB45535	phosphoribosyl pyrophosphate synthase-associated protein 2	phosphoribosyl pyrophosphate synthase-associated protein 2|ribose-phosphate diphosphokinase		LG9	NC_037646.1	1561222	1563562	minus	6		
7460	Apis mellifera	552253	0	live	LOC552253	GB50935	mitochondrial chaperone BCS1	mitochondrial chaperone BCS1		LG10	NC_037647.1	10102972	10105156	minus	7		
7460	Apis mellifera	552251	0	live	LOC552251	GB42227	homeobox protein aristaless	homeobox protein aristaless		LG1	NC_037638.1	19487689	19556564	minus	4		
7460	Apis mellifera	552238	0	live	LOC552238	GB48911	cilia- and flagella-associated protein 52	cilia- and flagella-associated protein 52		Un	NW_020555859.1	410607	414481	plus	9		
7460	Apis mellifera	552209	0	live	LOC552209	GB48275	neo-calmodulin	calmodulin-A|calmodulin-beta|neo-calmodulin		LG13	NC_037650.1	3233503	3291894	minus	12		
7460	Apis mellifera	552205	0	live	LOC552205	GB54399	elongation of very long chain fatty acids protein AAEL008004	elongation of very long chain fatty acids protein AAEL008004		LG16	NC_037653.1	2495043	2503284	plus	8		
7460	Apis mellifera	552202	0	live	LOC552202	GB52667	monocarboxylate transporter 9	monocarboxylate transporter 9|uncharacterized protein LOC552202		LG2	NC_037639.1	2379878	2387962	plus	11		
7460	Apis mellifera	552201	0	live	LOC552201	GB49949	WD repeat domain phosphoinositide-interacting protein 2	WD repeat domain phosphoinositide-interacting protein 2		LG15	NC_037652.1	9093072	9107368	minus	12		
7460	Apis mellifera	552175	0	live	LOC552175	GB52255	mitochondrial-processing peptidase subunit alpha	mitochondrial-processing peptidase subunit alpha		LG3	NC_037640.1	488939	494557	minus	11		
7460	Apis mellifera	552162	0	live	LOC552162	GB19673, GB50338	SH3 domain-binding protein 5 homolog	SH3 domain-binding protein 5 homolog		LG1	NC_037638.1	2468673	2475071	minus	8		
7460	Apis mellifera	552150	0	live	LOC552150	GB17222, GB48126	uncharacterized LOC552150	uncharacterized protein LOC552150		LG7	NC_037644.1	13754639	13757061	plus	3		
7460	Apis mellifera	552149	0	live	LOC552149	GB41240	aquaporin AQPAn.G	aquaporin AQPAn.G		LG3	NC_037640.1	12686465	12716569	minus	6		
7460	Apis mellifera	552142	0	live	LOC552142	CIRL, GB51611	latrophilin Cirl	latrophilin Cirl		LG1	NC_037638.1	21819932	22182421	minus	21		
7460	Apis mellifera	552124	0	live	LOC552124	GB55355, Tspan13	CD151 antigen	CD151 antigen|tetraspanin 13		LG2	NC_037639.1	12550640	12558638	plus	9		
7460	Apis mellifera	552118	0	live	LOC552118	GB44803, GstO1	pyrimidodiazepine synthase	pyrimidodiazepine synthase|glutathione S-transferase O1		LG1	NC_037638.1	11125422	11130015	minus	7		
7460	Apis mellifera	552109	0	live	LOC552109	GB49495	cytosol aminopeptidase	E3 ubiquitin-protein ligase COP1|cytosol aminopeptidase		LG15	NC_037652.1	3760564	3768104	plus	10		
7460	Apis mellifera	552105	0	live	LOC552105	Fdxh, GB43478	adrenodoxin-like protein, mitochondrial	adrenodoxin-like protein, mitochondrial|ferredoxin		LG2	NC_037639.1	3944722	3945811	minus	4		
7460	Apis mellifera	552101	0	live	LOC552101	GB55356	uncharacterized LOC552101	uncharacterized protein LOC552101		LG2	NC_037639.1	12563656	12595060	plus	14		
7460	Apis mellifera	552090	0	live	LOC552090	GB53920, Trl	transcription factor GAGA	longitudinals lacking protein, isoforms H/M/V|transcription factor GAGA|trithorax-like		LG1	NC_037638.1	25834882	25846439	minus	7		
7460	Apis mellifera	552086	0	live	LOC552086	GB40301	aldose 1-epimerase	aldose 1-epimerase|mutarotase		LG16	NC_037653.1	747683	754957	plus	8		
7460	Apis mellifera	552085	0	live	LOC552085	GB54044	developmentally-regulated GTP-binding protein 2	developmentally-regulated GTP-binding protein 2		LG11	NC_037648.1	7090566	7093756	minus	6		
7460	Apis mellifera	552069	0	live	LOC552069	GB50900, T3dh	probable hydroxyacid-oxoacid transhydrogenase, mitochondrial	probable hydroxyacid-oxoacid transhydrogenase, mitochondrial|type III alcohol dehydrogenase		LG10	NC_037647.1	10705610	10708416	minus	7		
7460	Apis mellifera	552068	0	live	LOC552068	GB53932	protein phosphatase 1L	protein phosphatase 1L		LG1	NC_037638.1	25327687	25331036	minus	8		
7460	Apis mellifera	552066	0	live	LOC552066	GB42515	FAD-dependent oxidoreductase domain-containing protein 1	FAD-dependent oxidoreductase domain-containing protein 1		LG9	NC_037646.1	1272171	1286181	minus	7		
7460	Apis mellifera	552061	0	live	LOC552061	GB44305	rho-associated protein kinase 2	rho-associated protein kinase 2		LG7	NC_037644.1	12336284	12344644	plus	10		
7460	Apis mellifera	552042	0	live	LOC552042	GB51069	rab-like protein 3	rab-like protein 3		LG10	NC_037647.1	9413604	9415159	plus	6		
7460	Apis mellifera	552030	0	live	LOC552030	GB40251, shn	uncharacterized LOC552030	uncharacterized protein LOC552030|schnurri		LG13	NC_037650.1	1696087	1753992	plus	8		
7460	Apis mellifera	552026	0	live	LOC552026	GB44359	F-actin-uncapping protein LRRC16A	F-actin-uncapping protein LRRC16A		LG7	NC_037644.1	12299075	12307391	minus	24		
7460	Apis mellifera	552024	0	live	LOC552024	GB41912	myo-inositol 2-dehydrogenase	uncharacterized protein LOC552024		LG8	NC_037645.1	8626452	8629999	plus	4		
7460	Apis mellifera	552023	0	live	LOC552023	GB46787	guanylate kinase	guanylate kinase		LG5	NC_037642.1	5383774	5385920	minus	7		
7460	Apis mellifera	552015	0	live	LOC552015	GB51070	putative ATPase N2B	putative ATPase N2B		LG10	NC_037647.1	9415705	9418152	plus	8		
7460	Apis mellifera	552014	0	live	LOC552014	GB51614	probable methylthioribulose-1-phosphate dehydratase	probable methylthioribulose-1-phosphate dehydratase		LG1	NC_037638.1	21784981	21786251	minus	5		
7460	Apis mellifera	552007	0	live	LOC552007	GB10695, GB46565	pyruvate kinase	pyruvate kinase		LG4	NC_037641.1	10028273	10036926	minus	8		
7460	Apis mellifera	552002	0	live	LOC552002	GB14801, GB49927	uncharacterized LOC552002	uncharacterized protein LOC552002		LG11	NC_037648.1	4349161	4361055	minus	8		
7460	Apis mellifera	551987	0	live	LOC551987	GB45223	putative RNA-binding protein Luc7-like 2	putative RNA-binding protein Luc7-like 2		LG11	NC_037648.1	14431863	14439350	plus	7		
7460	Apis mellifera	551953	0	live	LOC551953	GB55979	ribonuclease P protein subunit p40	ribonuclease P protein subunit p40|uncharacterized protein LOC551953		LG10	NC_037647.1	392556	396136	minus	6		
7460	Apis mellifera	551952	0	live	LOC551952	GB19637, GB46067	putative N-acetylglucosamine-6-phosphate deacetylase	N-acetylglucosamine-6-phosphate deacetylase		LG6	NC_037643.1	13272300	13275366	plus	7		
7460	Apis mellifera	551917	0	live	LOC551917	GB17542, GB41235	succinate dehydrogenase [ubiquinone] iron-sulfur subunit-like	succinate dehydrogenase [ubiquinone] iron-sulfur subunit-like		LG3	NC_037640.1	13074569	13076906	minus	5		
7460	Apis mellifera	551898	0	live	LOC551898	GB42466, Tspan14	tetraspanin-5	tetraspanin-5|tetraspanin 14		LG7	NC_037644.1	10490826	10537900	plus	10		
7460	Apis mellifera	551896	0	live	LOC551896	E2f2, GB53826	transcription factor E2F4	transcription factor E2F4|E2F transcription factor 2		LG3	NC_037640.1	9854228	9856346	plus	7		
7460	Apis mellifera	551869	0	live	LOC551869	GB40614, GC	vitamin K-dependent gamma-carboxylase	vitamin K-dependent gamma-carboxylase|gamma-glutamyl carboxylase		LG12	NC_037649.1	7005427	7011763	minus	10		
7460	Apis mellifera	551860	0	live	LOC551860	GB19398, GB41171	uncharacterized LOC551860	uncharacterized protein LOC551860		LG8	NC_037645.1	1827363	1834226	minus	11		
7460	Apis mellifera	551857	0	live	LOC551857	GB49370	sepiapterin reductase	sepiapterin reductase		LG12	NC_037649.1	7833250	7835347	plus	5		
7460	Apis mellifera	551849	0	live	LOC551849	GB50756	L-galactose dehydrogenase	L-galactose dehydrogenase		LG2	NC_037639.1	5966097	5969428	minus	8		
7460	Apis mellifera	551845	0	live	LOC551845	GB49879	potassium voltage-gated channel protein Shaw	potassium voltage-gated channel protein Shaw		LG13	NC_037650.1	10560537	10583286	plus	7		
7460	Apis mellifera	551842	0	live	LOC551842	GB53240	E3 ubiquitin-protein ligase RNF25	E3 ubiquitin-protein ligase RNF25		LG1	NC_037638.1	4563504	4567058	plus	7		
7460	Apis mellifera	551835	0	live	LOC551835	GB17378, GB51421	CTP synthase	CTP synthase		LG8	NC_037645.1	1536948	1540727	plus	11		
7460	Apis mellifera	551834	0	live	LOC551834	GB40342, ns3	large subunit GTPase 1 homolog	large subunit GTPase 1 homolog|nucleostemin 3		LG8	NC_037645.1	3845498	3847982	minus	4		
7460	Apis mellifera	551830	0	live	LOC551830	GB42031	ral GTPase-activating protein subunit alpha-1	ral GTPase-activating protein subunit alpha-1|Rho GTPase-activating-like protein		LG5	NC_037642.1	7191038	7204264	minus	30		
7460	Apis mellifera	551823	0	live	LOC551823	GB17773, GB52751	probable ATP-dependent RNA helicase DDX23	probable ATP-dependent RNA helicase DDX23		LG14	NC_037651.1	9060221	9063875	minus	10		
7460	Apis mellifera	551819	0	live	LOC551819	GB54845, TRAF2, Traf6	TNF receptor-associated factor 6	TNF receptor-associated factor 6		LG1	NC_037638.1	4768132	4770807	minus	6		
7460	Apis mellifera	551818	0	live	LOC551818	GB15488, GB45870	uncharacterized LOC551818	uncharacterized protein LOC551818		LG1	NC_037638.1	10786310	10791968	plus	10		
7460	Apis mellifera	551817	0	live	LOC551817	GB45376, parv1	putative peptidyl-prolyl cis-trans isomerase dodo	putative peptidyl-prolyl cis-trans isomerase dodo|parvulin prolyl isomerase 1		LG6	NC_037643.1	16815040	16816705	plus	3		
7460	Apis mellifera	551812	0	live	LOC551812	GB14342, GB53861	mitochondrial tRNA-specific 2-thiouridylase 1	mitochondrial tRNA-specific 2-thiouridylase 1		LG13	NC_037650.1	7327056	7329549	minus	8		
